run,repetition,module,name,value
General-30-20221231-12:52:05-8796,0,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0023513437652498
General-30-20221231-12:52:05-8796,0,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0025090747536282
General-30-20221231-12:52:05-8796,0,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0024656682990883
General-30-20221231-12:52:05-8796,0,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.002630751334302
General-30-20221231-12:52:05-8796,0,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0025164655876935
General-30-20221231-12:52:05-8796,0,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0025907923616481
General-30-20221231-12:52:05-8796,0,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0024530988086158
General-30-20221231-12:52:05-8796,0,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0027342856478224
General-30-20221231-12:52:05-8796,0,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0025350429861995
General-30-20221231-12:52:05-8796,0,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0025502969009939
General-31-20221231-12:52:05-15912,1,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0023894503054393
General-31-20221231-12:52:05-15912,1,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0024569697094137
General-31-20221231-12:52:05-15912,1,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0027008855203504
General-31-20221231-12:52:05-15912,1,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0024384791510888
General-31-20221231-12:52:05-15912,1,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0024610044575008
General-31-20221231-12:52:05-15912,1,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0025916281426397
General-31-20221231-12:52:05-15912,1,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0023908506851407
General-31-20221231-12:52:05-15912,1,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0024701037059409
General-31-20221231-12:52:05-15912,1,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0023489025668139
General-31-20221231-12:52:05-15912,1,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0024877001499839
General-32-20221231-12:52:08-18796,2,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0024534021005978
General-32-20221231-12:52:08-18796,2,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0024803647938189
General-32-20221231-12:52:08-18796,2,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0025254767714193
General-32-20221231-12:52:08-18796,2,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0024803275710064
General-32-20221231-12:52:08-18796,2,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0024678724397013
General-32-20221231-12:52:08-18796,2,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0025623152259276
General-32-20221231-12:52:08-18796,2,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0025163802465739
General-32-20221231-12:52:08-18796,2,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0025852765972705
General-32-20221231-12:52:08-18796,2,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.002627919681356
General-32-20221231-12:52:08-18796,2,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0025733694905931
General-33-20221231-12:52:08-2248,3,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0024591411866967
General-33-20221231-12:52:08-2248,3,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.002476404999907
General-33-20221231-12:52:08-2248,3,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0024754093677009
General-33-20221231-12:52:08-2248,3,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0024846021451969
General-33-20221231-12:52:08-2248,3,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0023984758882536
General-33-20221231-12:52:08-2248,3,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0024814508634463
General-33-20221231-12:52:08-2248,3,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0024686072877671
General-33-20221231-12:52:08-2248,3,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0025661016011211
General-33-20221231-12:52:08-2248,3,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0023448288405379
General-33-20221231-12:52:08-2248,3,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0024684680521826
General-34-20221231-12:52:09-15704,4,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0023828335277725
General-34-20221231-12:52:09-15704,4,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0025060267726442
General-34-20221231-12:52:09-15704,4,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0023949537890849
General-34-20221231-12:52:09-15704,4,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0024162959011313
General-34-20221231-12:52:09-15704,4,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0024646410151375
General-34-20221231-12:52:09-15704,4,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0026224003961757
General-34-20221231-12:52:09-15704,4,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0026518079783776
General-34-20221231-12:52:09-15704,4,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0027751761039321
General-34-20221231-12:52:09-15704,4,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.002494371546777
General-34-20221231-12:52:09-15704,4,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0025538502229672
General-35-20221231-12:52:11-13844,5,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0026156962494659
General-35-20221231-12:52:11-13844,5,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0024588288013168
General-35-20221231-12:52:11-13844,5,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0025911205564457
General-35-20221231-12:52:11-13844,5,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.002476370678015
General-35-20221231-12:52:11-13844,5,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0025013126533349
General-35-20221231-12:52:11-13844,5,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0024849760414403
General-35-20221231-12:52:11-13844,5,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.002567111811328
General-35-20221231-12:52:11-13844,5,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0025649421840855
General-35-20221231-12:52:11-13844,5,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0024965022821421
General-35-20221231-12:52:11-13844,5,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0024582241341765
General-36-20221231-12:52:13-12692,6,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0026026017522254
General-36-20221231-12:52:13-12692,6,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0025050005091619
General-36-20221231-12:52:13-12692,6,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0025679455837649
General-36-20221231-12:52:13-12692,6,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0025311082124912
General-36-20221231-12:52:13-12692,6,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0026533607231113
General-36-20221231-12:52:13-12692,6,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0025359043301706
General-36-20221231-12:52:13-12692,6,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0025941445498002
General-36-20221231-12:52:13-12692,6,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0024977605248143
General-36-20221231-12:52:13-12692,6,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0026250029470967
General-36-20221231-12:52:13-12692,6,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0024918245580252
General-37-20221231-12:52:13-5128,7,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.002588964830111
General-37-20221231-12:52:13-5128,7,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0026958232191916
General-37-20221231-12:52:13-5128,7,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0025394531116461
General-37-20221231-12:52:13-5128,7,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.002606173050873
General-37-20221231-12:52:13-5128,7,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0025508483014494
General-37-20221231-12:52:13-5128,7,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0025593237440553
General-37-20221231-12:52:13-5128,7,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0025522446969853
General-37-20221231-12:52:13-5128,7,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.002535950208103
General-37-20221231-12:52:13-5128,7,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0025674398327331
General-37-20221231-12:52:13-5128,7,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0026245289842309
General-38-20221231-12:52:14-2408,8,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0025126706857012
General-38-20221231-12:52:14-2408,8,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0025629076966651
General-38-20221231-12:52:14-2408,8,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0024759477965766
General-38-20221231-12:52:14-2408,8,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.002586340982172
General-38-20221231-12:52:14-2408,8,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0026044991375628
General-38-20221231-12:52:14-2408,8,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0023487296937299
General-38-20221231-12:52:14-2408,8,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0024398695659434
General-38-20221231-12:52:14-2408,8,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0024312446167818
General-38-20221231-12:52:14-2408,8,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0025554925654651
General-38-20221231-12:52:14-2408,8,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0024056245838127
General-39-20221231-12:52:15-12388,9,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0026100199293354
General-39-20221231-12:52:15-12388,9,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0025532291606335
General-39-20221231-12:52:15-12388,9,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0026087940549403
General-39-20221231-12:52:15-12388,9,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0025046671027283
General-39-20221231-12:52:15-12388,9,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0026170905934191
General-39-20221231-12:52:15-12388,9,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0025056064870278
General-39-20221231-12:52:15-12388,9,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0025212369292519
General-39-20221231-12:52:15-12388,9,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0024862794800408
General-39-20221231-12:52:15-12388,9,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.002559240702239
General-39-20221231-12:52:15-12388,9,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.002630333254354
General-40-20221231-12:52:15-10396,10,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0025361079728114
General-40-20221231-12:52:15-10396,10,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0025563602948705
General-40-20221231-12:52:15-10396,10,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0027623910219554
General-40-20221231-12:52:15-10396,10,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0026551972363844
General-40-20221231-12:52:15-10396,10,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0025639808036437
General-40-20221231-12:52:15-10396,10,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0026700336614312
General-40-20221231-12:52:15-10396,10,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0024207202793366
General-40-20221231-12:52:15-10396,10,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0026481010631627
General-40-20221231-12:52:15-10396,10,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0026855230376885
General-40-20221231-12:52:15-10396,10,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0025265638303787
General-41-20221231-12:52:17-4456,11,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0023844337705973
General-41-20221231-12:52:17-4456,11,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0026094134905373
General-41-20221231-12:52:17-4456,11,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0026823603432316
General-41-20221231-12:52:17-4456,11,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0025094585074905
General-41-20221231-12:52:17-4456,11,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0026148741425508
General-41-20221231-12:52:17-4456,11,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.002598627994815
General-41-20221231-12:52:17-4456,11,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0025542761880503
General-41-20221231-12:52:17-4456,11,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0024829457281541
General-41-20221231-12:52:17-4456,11,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0023889564642652
General-41-20221231-12:52:17-4456,11,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0026625886919118
General-42-20221231-12:52:19-10104,12,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0024048116070147
General-42-20221231-12:52:19-10104,12,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0024891856467018
General-42-20221231-12:52:19-10104,12,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0025900928497071
General-42-20221231-12:52:19-10104,12,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0025394409851569
General-42-20221231-12:52:19-10104,12,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0024242137113294
General-42-20221231-12:52:19-10104,12,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0026000371731835
General-42-20221231-12:52:19-10104,12,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0025192399900702
General-42-20221231-12:52:19-10104,12,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0025724570244813
General-42-20221231-12:52:19-10104,12,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0025564840677664
General-42-20221231-12:52:19-10104,12,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0025894706367376
General-43-20221231-12:52:21-14840,13,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0025062444866739
General-43-20221231-12:52:21-14840,13,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0025063851928692
General-43-20221231-12:52:21-14840,13,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.002529121510361
General-43-20221231-12:52:21-14840,13,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0023911896441777
General-43-20221231-12:52:21-14840,13,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0024230905313091
General-43-20221231-12:52:21-14840,13,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.002553540919228
General-43-20221231-12:52:21-14840,13,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0025419839601189
General-43-20221231-12:52:21-14840,13,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0025638163795289
General-43-20221231-12:52:21-14840,13,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0024938870168094
General-43-20221231-12:52:21-14840,13,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0025197674416136
General-44-20221231-12:52:22-17492,14,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0025554155100117
General-44-20221231-12:52:22-17492,14,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0026414941108291
General-44-20221231-12:52:22-17492,14,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0027067686600203
General-44-20221231-12:52:22-17492,14,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0025443841984536
General-44-20221231-12:52:22-17492,14,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0024086451139187
General-44-20221231-12:52:22-17492,14,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0026308325046984
