run,repetition,module,name,value
General-60-20221231-12:32:50-16528,0,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0005725232303223
General-60-20221231-12:32:50-16528,0,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.00057725090751739
General-60-20221231-12:32:50-16528,0,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.00057290277521652
General-60-20221231-12:32:50-16528,0,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.00058428480202522
General-60-20221231-12:32:50-16528,0,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.00057634433297414
General-60-20221231-12:32:50-16528,0,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.00058123716052272
General-60-20221231-12:32:50-16528,0,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.00059909330785316
General-60-20221231-12:32:50-16528,0,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.00058851721104591
General-60-20221231-12:32:50-16528,0,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.00058014111109435
General-60-20221231-12:32:50-16528,0,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.00059140771426884
General-61-20221231-12:32:50-14936,1,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.00058366201989583
General-61-20221231-12:32:50-14936,1,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.00056963350408473
General-61-20221231-12:32:50-14936,1,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0005887447504964
General-61-20221231-12:32:50-14936,1,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.00058806052206358
General-61-20221231-12:32:50-14936,1,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.00058749783743779
General-61-20221231-12:32:50-14936,1,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.00059297612590194
General-61-20221231-12:32:50-14936,1,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.00058106331626485
General-61-20221231-12:32:50-14936,1,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.00058628937758864
General-61-20221231-12:32:50-14936,1,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.00058660036860891
General-61-20221231-12:32:50-14936,1,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0005784508206802
General-62-20221231-12:32:51-8092,2,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.00058713332788402
General-62-20221231-12:32:51-8092,2,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.00058606101371287
General-62-20221231-12:32:51-8092,2,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.000579912227469
