run,repetition,module,name,value
General-210-20221231-12:34:23-4440,0,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0015284056063292
General-210-20221231-12:34:23-4440,0,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0014815230316711
General-210-20221231-12:34:23-4440,0,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0014793200221424
General-210-20221231-12:34:23-4440,0,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0015624584712396
General-210-20221231-12:34:23-4440,0,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0014903724677813
General-210-20221231-12:34:23-4440,0,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0015031403203573
General-210-20221231-12:34:23-4440,0,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0015249800143607
General-210-20221231-12:34:23-4440,0,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0014993267661131
General-210-20221231-12:34:23-4440,0,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0014779342327604
General-210-20221231-12:34:23-4440,0,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0015139972186989
General-211-20221231-12:34:27-8496,1,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0015314240731713
General-211-20221231-12:34:27-8496,1,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0015109046755378
General-211-20221231-12:34:27-8496,1,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0015796231898458
General-211-20221231-12:34:27-8496,1,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0014938567382802
General-211-20221231-12:34:27-8496,1,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0015239453118092
General-211-20221231-12:34:27-8496,1,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0015229739263457
General-211-20221231-12:34:27-8496,1,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0014953083462147
General-211-20221231-12:34:27-8496,1,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0015424190628626
General-211-20221231-12:34:27-8496,1,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.001499957093994
General-211-20221231-12:34:27-8496,1,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0015051525226342
General-212-20221231-12:34:27-18816,2,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0014774560780303
General-212-20221231-12:34:27-18816,2,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0015005713174207
General-212-20221231-12:34:27-18816,2,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0015072008642532
General-212-20221231-12:34:27-18816,2,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0015043110760376
General-212-20221231-12:34:27-18816,2,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0015092301723928
General-212-20221231-12:34:27-18816,2,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.001514878675596
General-212-20221231-12:34:27-18816,2,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0015162152386102
General-212-20221231-12:34:27-18816,2,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0015055758188328
General-212-20221231-12:34:27-18816,2,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0014980082119434
General-212-20221231-12:34:27-18816,2,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.001535858541435
General-213-20221231-12:34:28-13332,3,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0014779566641678
General-213-20221231-12:34:28-13332,3,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0014971278113448
General-213-20221231-12:34:28-13332,3,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0015391209538407
General-213-20221231-12:34:28-13332,3,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0015206564400331
General-213-20221231-12:34:28-13332,3,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0014707070620243
General-213-20221231-12:34:28-13332,3,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0014817411581934
General-213-20221231-12:34:28-13332,3,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.001489731984456
General-213-20221231-12:34:28-13332,3,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.001534809611994
General-213-20221231-12:34:28-13332,3,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0015069178868414
General-213-20221231-12:34:28-13332,3,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0014885166272617
General-214-20221231-12:34:28-13100,4,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0014809998023308
General-214-20221231-12:34:28-13100,4,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0014765464162395
General-214-20221231-12:34:28-13100,4,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0015145783730726
General-214-20221231-12:34:28-13100,4,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0015398562820613
General-214-20221231-12:34:28-13100,4,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.001505378490913
General-214-20221231-12:34:28-13100,4,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0014999139196449
General-214-20221231-12:34:28-13100,4,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0015431103541684
General-214-20221231-12:34:28-13100,4,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0015315560672976
General-214-20221231-12:34:28-13100,4,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0015108599102474
General-214-20221231-12:34:28-13100,4,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0015022185743752
General-215-20221231-12:34:28-10328,5,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0015029519188126
General-215-20221231-12:34:28-10328,5,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0014994415880767
General-215-20221231-12:34:28-10328,5,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0015025852605363
General-215-20221231-12:34:28-10328,5,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0014996002966253
General-215-20221231-12:34:28-10328,5,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0015154911210815
General-215-20221231-12:34:28-10328,5,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0014645768196059
General-215-20221231-12:34:28-10328,5,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0015562179314387
General-215-20221231-12:34:28-10328,5,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0015076888314025
General-215-20221231-12:34:28-10328,5,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0015104953113936
General-215-20221231-12:34:28-10328,5,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0014750629861294
General-216-20221231-12:34:28-15388,6,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0015204037660987
General-216-20221231-12:34:28-15388,6,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0015090579880959
General-216-20221231-12:34:28-15388,6,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.001567622658389
General-216-20221231-12:34:28-15388,6,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0014736308475426
General-216-20221231-12:34:28-15388,6,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0015323815705998
General-216-20221231-12:34:28-15388,6,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0014780250676029
General-216-20221231-12:34:28-15388,6,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0015203764159187
