run,repetition,module,name,value
General-0-20221231-12:51:35-4000,0,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0022820983089511
General-0-20221231-12:51:35-4000,0,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.002147474555952
General-0-20221231-12:51:35-4000,0,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0021013319350875
General-0-20221231-12:51:35-4000,0,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.002259866252071
General-0-20221231-12:51:35-4000,0,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0021416113995825
General-0-20221231-12:51:35-4000,0,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0022325924727855
General-0-20221231-12:51:35-4000,0,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.002154019378198
General-0-20221231-12:51:35-4000,0,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0022881816895127
General-0-20221231-12:51:35-4000,0,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0022143465173546
General-0-20221231-12:51:35-4000,0,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0021203412439872
General-1-20221231-12:51:35-3384,1,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0021150376345023
General-1-20221231-12:51:35-3384,1,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0021662329319788
General-1-20221231-12:51:35-3384,1,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0022631936087617
General-1-20221231-12:51:35-3384,1,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0021534955840316
General-1-20221231-12:51:35-3384,1,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0021569943448267
General-1-20221231-12:51:35-3384,1,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0022204336762875
General-1-20221231-12:51:35-3384,1,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0021531938384437
General-1-20221231-12:51:35-3384,1,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0021587899283415
General-1-20221231-12:51:35-3384,1,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0020778892669624
General-1-20221231-12:51:35-3384,1,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0021652220725816
General-2-20221231-12:51:35-3564,2,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0022993767276759
General-2-20221231-12:51:35-3564,2,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0021377996152754
General-2-20221231-12:51:35-3564,2,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0021607796610703
General-2-20221231-12:51:35-3564,2,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0021806305932146
General-2-20221231-12:51:35-3564,2,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0021830505161047
General-2-20221231-12:51:35-3564,2,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0021866245003894
General-2-20221231-12:51:35-3564,2,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0022118357741308
General-2-20221231-12:51:35-3564,2,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0022047835308571
General-2-20221231-12:51:35-3564,2,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.002208766183373
General-2-20221231-12:51:35-3564,2,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0022034744046386
