run,repetition,module,name,value
General-0-20221231-13:03:28-18608,0,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0031017737495246
General-0-20221231-13:03:28-18608,0,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0030675906176654
General-0-20221231-13:03:28-18608,0,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0029082607618672
General-0-20221231-13:03:28-18608,0,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0031697596356191
General-0-20221231-13:03:28-18608,0,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0029688336018933
General-0-20221231-13:03:28-18608,0,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.00313080972876
General-0-20221231-13:03:28-18608,0,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0029077807905004
General-0-20221231-13:03:28-18608,0,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0032238457916844
General-0-20221231-13:03:28-18608,0,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0030859455486141
General-0-20221231-13:03:28-18608,0,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0029972501968576
General-1-20221231-13:03:28-4680,1,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0030294307624562
General-1-20221231-13:03:28-4680,1,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0029889820267667
General-1-20221231-13:03:28-4680,1,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0032182009701519
General-1-20221231-13:03:28-4680,1,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0029613767359635
General-1-20221231-13:03:28-4680,1,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0029223766927552
General-1-20221231-13:03:28-4680,1,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.003005578320069
General-1-20221231-13:03:28-4680,1,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.002855493120622
General-1-20221231-13:03:28-4680,1,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0029221175599784
General-1-20221231-13:03:28-4680,1,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0027329341867442
General-1-20221231-13:03:28-4680,1,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0029332895422676
General-2-20221231-13:03:28-15404,2,OpportunisticCellularNetwork.cellular[0],userResponseTime:mean,0.0029092377671493
General-2-20221231-13:03:28-15404,2,OpportunisticCellularNetwork.cellular[1],userResponseTime:mean,0.0029757551806914
General-2-20221231-13:03:28-15404,2,OpportunisticCellularNetwork.cellular[2],userResponseTime:mean,0.0029413554826845
General-2-20221231-13:03:28-15404,2,OpportunisticCellularNetwork.cellular[3],userResponseTime:mean,0.0030168708296281
General-2-20221231-13:03:28-15404,2,OpportunisticCellularNetwork.cellular[4],userResponseTime:mean,0.0030301753021268
General-2-20221231-13:03:28-15404,2,OpportunisticCellularNetwork.cellular[5],userResponseTime:mean,0.0029592497290889
General-2-20221231-13:03:28-15404,2,OpportunisticCellularNetwork.cellular[6],userResponseTime:mean,0.0031526310538909
General-2-20221231-13:03:28-15404,2,OpportunisticCellularNetwork.cellular[7],userResponseTime:mean,0.0031890894696819
General-2-20221231-13:03:28-15404,2,OpportunisticCellularNetwork.cellular[8],userResponseTime:mean,0.0030611118828057
General-2-20221231-13:03:28-15404,2,OpportunisticCellularNetwork.cellular[9],userResponseTime:mean,0.0031077865344043
