time,value
1.753,0.008876162763999998
1.753,0.008536764953
1.753,0.008100443130999997
1.753,0.008072811613
1.753,0.007493142786999999
1.753,0.005698580651999999
1.753,0.004780594665
1.753,0.004639139533999999
1.753,0.003857950994999999
1.753,0.003848661780999999
1.753,0.002705735030999999
1.753,0.002609012105999999
1.753,0.002087489082
1.753,0.001877772162999999
1.753,0.001042880185
1.753,0.000685793740999999
1.755,0.001094975136
1.757,0.000210106216999999
1.757,0.000038809876999999
1.758,0.000677303543999999
1.758,0.000417035413999999
1.759,0.000983924654999999
1.763,0.004709534305999999
1.763,0.004549475334
1.763,0.004456381570999999
1.763,0.004447170846999999
1.763,0.004232470846999999
1.763,0.003964369754
1.763,0.003761546700999999
1.763,0.003606335374999999
1.763,0.002868856859999999
1.763,0.002750316828999999
1.763,0.001946256340999999
1.763,0.001945865802
1.763,0.001523357785999999
1.763,0.000777859398
1.763,0.000619059639999999
1.763,0.000449818988
1.764,0.000898223796999999
1.764,0.000791585259999999
1.764,0.000480001660999999
1.764,0.000018651790999999
1.765,0.000662293455999999
1.766,0.000628075455999999
1.766,0.000518720537999999
1.767,0.000977398594999999
1.767,0.000409443308999999
1.768,0.000890299562999999
1.768,0.000575215390999999
1.768,0.000136029091999999
1.77,0.001746267702999999
1.77,0.001017872766999999
1.77,0.000774297662999999
1.77,0.000740071934999999
1.77,0.000031866139999999
1.772,0.001845042095999999
1.774,0.003520774327999999
1.774,0.003163196934999999
1.774,0.002825484096999999
1.774,0.001745067097999999
1.774,0.00131723691
1.774,0.001272829413999999
1.774,0.000993804290999999
1.774,0.000430576399999999
1.775,0.000910558078
1.775,0.000656394819
1.775,0.000519924803999999
1.775,0.000092613919999999
1.776,0.000517996161999999
1.777,0.00090133447
1.777,0.000347529136999999
1.777,0.000304051546999999
1.777,0.000148318125999999
1.777,0.000078659393999999
1.777,0.000042606520999999
1.778,0.000944786185999999
1.778,0.000470633877999999
1.779,0.000972099387999999
1.779,0.000519173447999999
1.779,0.000357016262999999
1.779,0.00034990534
1.781,0.001773528139999999
1.781,0.001391222217999999
1.781,0.001369660411
1.781,0.000777691297999999
1.781,0.000620893604999999
1.781,0.000405441181
1.782,0.000855897600999999
1.782,0.000841637754999999
1.782,0.000770453477999999
1.782,0.000548047153999999
1.782,0.000199082885999999
1.783,0.000971975070999999
1.783,0.000229741032999999
1.783,0.000005629340999999
1.784,0.000041231937999999
1.786,0.001848222625999999
1.786,0.001334666989999999
1.786,0.001105041157999999
1.786,0.000621180679999999
1.786,0.000522269727
1.787,0.000752683586999999
1.787,0.000701341005
1.789,0.001379596233999999
1.789,0.000416555725
1.79,0.000569088268999999
1.79,0.000525490733999999
1.79,0.000393323128999999
1.79,0.000217486017
1.792,0.001766668764999999
1.792,0.001699060349999999
1.792,0.001565390330999999
1.792,0.001436870408999999
1.792,0.001353447355999999
1.792,0.001084654443999999
1.792,0.000762546005999999
1.792,0.000530898901999999
1.792,0.000361062062999999
1.792,0.000071149875
1.793,0.000775382795999999
1.793,0.000546967117999999
1.795,0.002127189213999999
1.795,0.001774531048
1.795,0.001440469225999999
1.795,0.001433185214
1.795,0.00128755926
1.795,0.000979454946999999
1.795,0.000861119573999999
1.795,0.000807036744999999
1.796,0.001358758760999999
1.796,0.000898056971999999
1.796,0.000864164869999999
1.796,0.000843396827999999
1.796,0.000621604587
1.796,0.000567822676999999
1.796,0.000430448542999999
1.796,0.000306243645
1.797,0.0002732804
1.798,0.000927209936999999
1.798,0.000302288131999999
1.798,0.000130542145999999
1.799,0.000463811244999999
1.804,0.004563526792999999
1.804,0.004249394939999999
1.804,0.003497313858
1.804,0.003428563953
1.804,0.003034037718999999
1.805,0.003946312599999999
1.805,0.002824581857
1.805,0.002486277131999999
1.805,0.002419382196999999
1.805,0.002321302055999999
1.805,0.002143674059
1.805,0.001346469151999999
1.805,0.001248333473999999
1.805,0.001012718097999999
1.805,0.000040785963999999
1.807,0.000792805798999999
1.807,0.000739939331999999
1.807,0.000184330635999999
1.808,0.000951379105
1.808,0.000188277621999999
1.808,0.000157605222999999
1.809,0.000687345137999999
1.81,0.000652563280999999
1.81,0.000538246346999999
1.81,0.000177456422999999
1.812,0.000981889005
1.812,0.000892953631
1.812,0.000665140334
1.813,0.000789131549999999
1.813,0.000614740662999999
1.814,0.000942266451999999
1.814,0.000138105809999999
1.815,0.000700720856999999
1.815,0.000634809375999999
1.816,0.001251516162
1.816,0.000962127114999999
1.816,0.000639528100999999
1.816,0.000374972596999999
1.818,0.001953365032
1.818,0.001910478221999999
1.818,0.001876457949999999
1.818,0.001205220132999999
1.818,0.001018681908999999
1.818,0.000254011269999999
1.818,0.000137543624
1.819,0.000663196323
1.819,0.000072432946999999
1.82,0.000360602959999999
1.821,0.000959002678999999
1.821,0.000947778954999999
1.821,0.000293485212999999
1.821,0.000029589372999999
1.824,0.002951496499999999
1.824,0.002478959666
1.824,0.001178645781999999
1.824,0.000992057286999999
1.824,0.000651955645999999
1.824,0.000335759809999999
1.824,0.000303528444
1.824,0.000146554052999999
1.825,0.000669141448999999
1.825,0.000573061582999999
1.825,0.000328960352999999
1.826,0.000971495585999999
1.826,0.000742958868999999
1.827,0.000203340397999999
1.827,0.000001124203999999
1.83,0.001531571433999999
1.832,0.002139147759999999
1.832,0.001819229142999999
1.832,0.001538808800999999
1.832,0.001479914748999999
1.834,0.003042731461999999
1.834,0.002569754337999999
1.834,0.000820117891999999
1.834,0.000680395948999999
1.836,0.001781372297999999
1.836,0.001609846947999999
1.836,0.001480301516999999
1.836,0.001366435536
1.838,0.002918256380999999
1.838,0.00186113506
1.838,0.001547212619999999
1.838,0.001323875522
1.838,0.001233891369999999
1.838,0.000025513572999999
1.84,0.001356069842999999
1.84,0.001262700396999999
1.84,0.000148408222999999
1.841,0.000567570186
1.842,0.001243199979999999
1.842,0.000727869837
1.842,0.000207675529999999
1.842,0.000179747028
1.843,0.000361232513999999
1.845,0.001701118804999999
1.845,0.001603954733999999
1.845,0.001531309010999999
1.845,0.001508449855999999
1.845,0.001431341794999999
1.845,0.001310348773999999
1.845,0.001128596339999999
1.845,0.000568394083999999
1.845,0.000040276486999999
1.847,0.001288477384999999
1.847,0.001142403769999999
1.847,0.001089961644999999
1.847,0.000904115859999999
1.847,0.000618902778999999
1.848,0.000588585389999999
1.848,0.000409037173999999
1.849,0.001301740826999999
1.849,0.00121604829
1.849,0.000973261084999999
1.849,0.000893978846999999
1.85,0.000929554756999999
1.85,0.000676377083
1.85,0.000675053381999999
1.85,0.000324349116
1.85,0.000224062922999999
1.852,0.001710177298999999
1.852,0.000993864958999999
1.852,0.000281453057999999
1.852,0.000014388440999999
1.854,0.001886599807999999
1.854,0.001629540361999999
1.854,0.001343293486999999
1.854,0.001282343920999999
1.854,0.0009071138
1.857,0.002933845287999999
1.857,0.001885390533999999
1.857,0.001879516584999999
1.857,0.001149267074999999
1.858,0.000985580883999999
1.858,0.000177641547
1.859,0.000934071793999999
1.859,0.000585953364
1.859,0.000342756103999999
1.859,0.000145840808999999
1.86,0.000108870409999999
1.86,0.000003599179999999
1.864,0.002397162708
1.864,0.002176975837999999
1.864,0.002045026477999999
1.866,0.001475653993999999
1.866,0.001416288187
1.866,0.000838186615
1.866,0.000802133786999999
1.866,0.000692354590999999
1.866,0.000428365082999999
1.866,0.000112504519999999
1.866,0.000057366439
1.868,0.001933763868999999
1.869,0.002653435755999999
1.869,0.002529626103999999
1.869,0.001982078410999999
1.869,0.001939706204999999
1.869,0.001914989276999999
1.869,0.001360302395
1.869,0.00019215462
1.87,0.000983493236999999
1.87,0.000893151086999999
1.87,0.000770479053999999
1.87,0.00076341612
1.87,0.000603187361999999
1.871,0.00086830814
1.871,0.000823292490999999
1.871,0.000808880281999999
1.871,0.000306065346999999
1.872,0.000908833495999999
1.872,0.000669115756999999
1.873,0.000810662339999999
1.875,0.001473285717999999
1.875,0.001245678145999999
1.875,0.000274947485
1.875,0.000174174313999999
1.876,0.000563616527999999
1.876,0.0001780781
1.877,0.000950837222999999
1.877,0.000721014786999999
1.877,0.000486096879999999
1.877,0.000058953374999999
1.879,0.000807736516999999
1.879,0.000750171032999999
1.879,0.000665827527999999
1.879,0.000343269671
1.88,0.000690300537
1.88,0.000653653694999999
1.881,0.000653467652
1.884,0.002782342765
1.884,0.002553299376999999
1.884,0.002406163285999999
1.884,0.002029739079999999
1.884,0.000929684760999999
1.884,0.000844585748999999
1.884,0.000706770952999999
1.884,0.000295645754999999
1.884,0.000166276969
1.884,0.000110154988999999
1.885,0.000764159930999999
1.887,0.001798174910999999
1.887,0.001769367703999999
1.887,0.00175448653
1.887,0.001606117097999999
1.887,0.001439294860999999
1.887,0.001386908305999999
1.887,0.001141643773999999
1.887,0.000986631519
1.887,0.000365368573
1.89,0.002568007840999999
1.89,0.002371512501999999
1.89,0.002282273401
1.89,0.002091588446
1.89,0.001776549345
1.89,0.000919376004999999
1.89,0.000559533261999999
1.89,0.00016041804
1.892,0.001779886373999999
1.892,0.001467305251999999
1.892,0.001094813888999999
1.892,0.000784264659999999
1.892,0.000354572402999999
1.892,0.000097157031999999
1.892,0.000049676100999999
1.895,0.002959315903999999
1.895,0.00268263045
1.895,0.002341448593999999
1.895,0.001501580305999999
1.895,0.001426091527
1.895,0.001371377489999999
1.895,0.001209542184999999
1.895,0.001061773035
1.895,0.000721441262
1.895,0.000562454872999999
1.895,0.000030244423999999
1.896,0.000712034534999999
1.896,0.000106883786999999
1.897,0.000296945519999999
1.897,0.000260334331999999
1.897,0.000165696214999999
1.897,0.000009110380999999
1.898,0.000211438797
1.899,0.000952061547999999
1.9,0.001564017303
1.9,0.001013002189999999
1.9,0.000611965235
1.901,0.000130014113999999
1.901,0.000069826411
1.902,0.000935264625999999
1.902,0.000860336027999999
1.903,0.000188608676999999
1.904,0.000819984128999999
1.904,0.000374232400999999
1.904,0.000199167926999999
1.905,0.000891740023999999
1.906,0.000862331133999999
1.906,0.000805323111999999
1.906,0.000771275578999999
1.907,0.00175984723
1.907,0.001116197483999999
1.907,0.000556652779999999
1.907,0.000310830099999999
1.908,0.000845518053999999
1.908,0.000701040766999999
1.908,0.000090289172
1.911,0.002959750600999999
1.911,0.002733319793999999
1.911,0.002699054730999999
1.911,0.002493035611999999
1.911,0.002307520969999999
1.911,0.001881246671999999
1.911,0.001322325548
1.913,0.003301860166999999
1.913,0.002635345574999999
1.913,0.002561216903999999
1.913,0.002257604043
1.913,0.001949357719999999
1.913,0.001611159710999999
1.913,0.001161737174
1.913,0.000599469338999999
1.916,0.002862161174999999
1.916,0.002595547418
1.917,0.003397727134999999
1.917,0.003199835849999999
1.917,0.003045355569999999
1.918,0.003920628023999998
1.918,0.003819246798999999
1.918,0.003175134633
1.918,0.002914610574999999
1.918,0.002677488387999999
1.918,0.000761828298999999
1.918,0.000162531843999999
1.919,0.000825969601999999
1.919,0.000543891629999999
1.922,0.002792371498999999
1.922,0.002493800014999999
1.922,0.002387835300999999
1.922,0.001644942768999999
1.922,0.001418396943999999
1.922,0.001360635841999999
1.922,0.000898826801999999
1.922,0.000206334217999999
1.922,0.000121955825999999
1.922,0.000054999849
1.923,0.000358339528999999
1.923,0.000214096941999999
1.924,0.000829463936999999
1.924,0.000823591594
1.924,0.000410262566
1.924,0.000312894374999999
1.924,0.000253547359999999
1.925,0.000908816442999999
1.926,0.000560227694999999
1.926,0.000289765444999999
1.926,0.000276483301999999
1.929,0.002776563672
1.929,0.002771923978999999
1.929,0.001563707332
1.929,0.001545117591999999
1.929,0.001213759315
1.929,0.000936756275999999
1.929,0.000702118866999999
1.929,0.000450975875
1.929,0.000093314463999999
1.93,0.000048325634999999
1.931,0.000712087503999999
1.933,0.002550899461999999
1.933,0.002500251732999999
1.933,0.002360833219999999
1.933,0.001603863308999999
1.933,0.001182930522
1.933,0.001148439733999999
1.933,0.000880062213
1.933,0.000682296550999999
1.933,0.000227800858999999
1.933,0.000167972266999999
1.934,0.00075798279
1.939,0.005698924116999999
1.939,0.005212610940999999
1.939,0.004978865661999998
1.939,0.004571246953999999
1.939,0.004104506132
1.939,0.004102220793999999
1.939,0.003964841153
1.939,0.003771735129999999
1.939,0.003713348483999999
1.939,0.003523772495999999
1.939,0.003502057290999999
1.939,0.003061556545999999
1.939,0.002895350328999999
1.939,0.002260746113999999
1.939,0.002255528546999999
1.939,0.001638529678
1.939,0.001367629466999999
1.939,0.000743080640999999
1.94,0.000832690817999999
1.94,0.000093014192
1.941,0.000402753370999999
1.941,0.000224999957999999
1.941,0.000111414078999999
1.944,0.000975910363
1.944,0.000809972860999999
1.944,0.000792737137999999
1.944,0.000640202241999999
1.944,0.000052331121
1.945,0.000966905802999999
1.945,0.000683670577
1.945,0.000661796979999999
1.946,0.001457672257999999
1.947,0.001032391675
1.947,0.000618541787999999
1.948,0.000951701022
1.948,0.000811387272999999
1.948,0.000778779496
1.948,0.000117052762999999
1.952,0.003971342927
1.952,0.002304547152999999
1.952,0.001651583292
1.952,0.001517457366
1.952,0.001414013977999999
1.952,0.001374271008999999
1.952,0.001056417282999999
1.952,0.000898918404999999
1.952,0.000848132067999999
1.952,0.000574655869999999
1.952,0.000202677004999999
1.952,0.000127072832999999
1.953,0.000570296564999999
1.953,0.000327518606
1.953,0.000182646750999999
1.953,0.000028856855999999
1.954,0.000978085581999999
1.954,0.000285105283999999
1.956,0.001809545137999999
1.956,0.001353175078999999
1.956,0.001037966384999999
1.956,0.000875743992999999
1.956,0.000838259175999999
1.956,0.000781333690999999
1.956,0.000669915580999999
1.956,0.000474472898999999
1.956,0.000215600837999999
1.958,0.000355560232999999
1.958,0.000134419162999999
1.958,0.000111734938999999
1.959,0.000862634617999999
1.959,0.000834668779999999
1.959,0.000800805550999999
1.959,0.000679007094999999
1.959,0.000563320245999999
1.959,0.000508802046999999
1.959,0.000465386469999999
1.959,0.000114157099999999
1.961,0.001991353569999999
1.961,0.001619742998999999
1.961,0.001278300716999999
1.961,0.000515339814999999
1.961,0.000169412194
1.961,0.000132876345
1.965,0.003747136661999999
1.966,0.004046229466999999
1.966,0.002560037236
1.966,0.002215133078999999
1.966,0.001998269060999999
1.966,0.001480376877999999
1.966,0.001424314385
1.966,0.000919350569999999
1.966,0.000856367327
1.966,0.000714692652999999
1.966,0.000681061269999999
1.966,0.000225667366999999
1.966,0.000159610371
1.966,0.000141704877
1.968,0.001308250356999999
1.968,0.001056949289999999
1.968,0.000745978045
1.968,0.000518170208999999
1.968,0.000451420170999999
1.968,0.000038322991
1.972,0.001193319688999999
1.972,0.000738741238999999
1.972,0.000601004613999999
1.972,0.000288708371999999
1.972,0.000073977122999999
1.976,0.003942679822
1.976,0.003852085202999999
1.976,0.003788293292999999
1.976,0.003684851728999999
1.976,0.002482585851999999
1.976,0.002443849924999999
1.976,0.001767726277
1.976,0.001665026829999999
1.976,0.001310726692999999
1.976,0.000626350527999999
1.976,0.000452802434999999
1.976,0.000440170469
1.976,0.000230876949999999
1.976,0.000147530773999999
1.976,0.000103050551
1.977,0.000885970795999999
1.977,0.000418638967999999
1.977,0.000173343692
1.977,0.000091298329
1.979,0.001738654801999999
1.979,0.001599502098
1.979,0.001481601948
1.979,0.001314837231
1.979,0.000836317169
1.98,0.001309378393
1.98,0.001243720982999999
1.98,0.001137426901999999
1.98,0.000447245322999999
1.981,0.000125334808999999
1.981,0.000122475743999999
1.982,0.000649512718
1.982,0.000509925479999999
1.983,0.000865626193999999
1.983,0.000686269687999999
1.983,0.000052677816999999
1.984,0.000861005235999999
1.984,0.000714145509999999
1.984,0.000348880243999999
1.986,0.001992752868999999
1.986,0.001888311278999999
1.986,0.001229334038999999
1.986,0.000929494548999999
1.988,0.001968808602999999
1.988,0.001966904307999999
1.988,0.001772483824999999
1.988,0.001691137074999999
